"","MascFeel","MascLook","MascOrigin","Pressure","Rom.Lead","HealthWorry","FinWorry","AppWorry","SexWorry","Employ","Education","Income","Children","Marital","Orientation","Race","Age"
"1455","m.feel_low","m.app_low","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_perf","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_bi","race_White","a.65+"
"1456","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1457","m.feel_high","m.app_low","o_family","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.look","ed_p.ugrad","inc_nr","child_no","m_nev","so_straight","race_White","a.35-64"
"1458","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_ment","f.worry_both","a.worry_both","s.worry_both","emp_u.stud","ed_ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.18-34"
"1459","m.feel_high","m.app_low","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.35-64"
"1460","m.feel_med","m.app_no","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1461","m.feel_high","m.app_low","o_family","press_no","r.lead_no","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1462","m.feel_high","m.app_med","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"1463","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_both","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1464","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_nr","s.worry_both","emp_ft","ed_pgrad","inc_high","child_no","m_mar","so_straight","race_White","a.35-64"
"1465","m.feel_med","m.app_low","o_both","press_no","r.lead_no","h.worry_ment","f.worry_nr","a.worry_nr","s.worry_nr","emp_pt","ed_p.ugrad","inc_mid","child_no","m_nev","so_straight","race_White","a.18-34"
"1466","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.35-64"
"1467","m.feel_high","m.app_high","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1468","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_both","s.worry_both","emp_ft","ed_assoc","inc_low","child_no","m_nev","so_straight","race_hisp","a.35-64"
"1469","m.feel_med","m.app_low","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.look","ed_p.ugrad","inc_low","child_no","m_nev","so_straight","race_hisp","a.35-64"
"1470","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1471","m.feel_med","m.app_no","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_hs","inc_low","child_no","m_nev","so_straight","race_black","a.18-34"
"1472","m.feel_high","m.app_low","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"1473","m.feel_med","m.app_low","o_society","press_yes","r.lead_no","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_pt","ed_p.ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"1474","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1475","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_pt","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1476","m.feel_med","m.app_low","o_society","press_yes","r.lead_no","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_other","a.35-64"
"1477","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_both","f.worry_nr","a.worry_phys","s.worry_perf","emp_u.stud","ed_ugrad","inc_low","child_no","m_nev","so_straight","race_black","a.35-64"
"1478","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_both","emp_u.nolook","ed_hs","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1479","m.feel_high","m.app_med","o_both","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1480","m.feel_med","m.app_low","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_nr","s.worry_nr","emp_ft","ed_assoc","inc_low","child_no","m_nev","so_straight","race_White","a.65+"
"1481","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_assoc","inc_nr","child_no","m_sep","so_straight","race_other","a.35-64"
"1482","m.feel_med","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_perf","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1483","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.35-64"
"1484","m.feel_med","m.app_low","o_both","press_yes","r.lead_no","h.worry_ment","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_low","child_no","m_nev","so_gay","race_White","a.18-34"
"1485","m.feel_high","m.app_med","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_hs","inc_low","child_yes","m_div","so_straight","race_hisp","a.35-64"
"1486","m.feel_med","m.app_low","o_both","press_no","r.lead_yes","h.worry_both","f.worry_personal","a.worry_both","s.worry_nr","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1487","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_perf","emp_ft","ed_pgrad","inc_mid","child_no","m_mar","so_straight","race_White","a.18-34"
"1488","m.feel_med","m.app_low","o_society","press_no","r.lead_no","h.worry_nr","f.worry_providing","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_low","child_yes","m_mar","so_straight","race_White","a.35-64"
"1489","m.feel_med","m.app_med","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_pt","ed_p.ugrad","inc_low","child_yes","m_div","so_straight","race_White","a.35-64"
"1490","m.feel_med","m.app_no","o_family","press_yes","r.lead_no","h.worry_both","f.worry_both","a.worry_both","s.worry_both","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1491","m.feel_med","m.app_low","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_no","m_mar","so_straight","race_White","a.35-64"
"1492","m.feel_med","m.app_no","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.18-34"
"1493","m.feel_low","m.app_low","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_both","s.worry_nr","emp_u.stud","ed_p.ugrad","inc_high","child_no","m_nev","so_bi","race_hisp","a.18-34"
"1494","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_gen","emp_ft","ed_p.ugrad","inc_low","child_no","m_div","so_straight","race_White","a.35-64"
"1495","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_nr","child_no","m_nev","so_other","race_White","a.18-34"
"1496","m.feel_high","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_both","emp_ft","ed_hs","inc_low","child_no","m_nev","so_straight","race_asian","a.18-34"
"1497","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1498","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1499","m.feel_no","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_style","s.worry_nr","emp_ft","ed_no.hs","inc_mid","child_yes","m_mar","so_straight","race_White","a.18-34"
"1500","m.feel_high","m.app_med","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_p.ugrad","inc_mid","child_no","m_nev","so_gay","race_White","a.35-64"
"1501","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_perf","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_other","a.35-64"
"1502","m.feel_high","m.app_no","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_nr","child_yes","m_mar","so_straight","race_black","a.35-64"
"1503","m.feel_high","m.app_high","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_both","s.worry_both","emp_ft","ed_pgrad","inc_high","child_no","m_nev","so_bi","race_White","a.35-64"
"1504","m.feel_high","m.app_med","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.look","ed_p.ugrad","inc_low","child_no","m_nev","so_straight","race_black","a.35-64"
"1505","m.feel_med","m.app_low","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_asian","a.35-64"
"1506","m.feel_low","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_both","emp_ft","ed_pgrad","inc_high","child_yes","m_div","so_bi","race_White","a.35-64"
"1507","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_both","emp_u.stud","ed_assoc","inc_low","child_yes","m_div","so_straight","race_asian","a.35-64"
"1508","m.feel_low","m.app_low","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_both","s.worry_both","emp_u.nolook","ed_p.ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.35-64"
"1509","m.feel_high","m.app_med","o_society","press_no","r.lead_no","h.worry_ment","f.worry_personal","a.worry_both","s.worry_nr","emp_ft","ed_assoc","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1510","m.feel_high","m.app_low","o_family","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_perf","emp_pt","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"1511","m.feel_high","m.app_no","o_both","press_no","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_perf","emp_u.ret","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1512","m.feel_no","m.app_no","o_society","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.look","ed_hs","inc_low","child_yes","m_nev","so_straight","race_black","a.18-34"
"1513","m.feel_low","m.app_low","o_family","press_yes","r.lead_yes","h.worry_both","f.worry_nr","a.worry_phys","s.worry_nr","emp_pt","ed_p.ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.18-34"
"1514","m.feel_high","m.app_no","o_both","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_hs","inc_mid","child_yes","m_mar","so_straight","race_hisp","a.35-64"
"1515","m.feel_med","m.app_med","o_both","press_yes","r.lead_no","h.worry_both","f.worry_personal","a.worry_phys","s.worry_both","emp_ft","ed_pgrad","inc_high","child_no","m_wid","so_gay","race_White","a.35-64"
"1516","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_both","s.worry_nr","emp_u.look","ed_ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.35-64"
"1517","m.feel_high","m.app_no","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_low","child_no","m_div","so_straight","race_White","a.35-64"
"1518","m.feel_low","m.app_low","o_family","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_nr","s.worry_perf","emp_u.look","ed_no.hs","inc_low","child_yes","m_sep","so_straight","race_White","a.35-64"
"1519","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_both","s.worry_nr","emp_u.stud","ed_p.ugrad","inc_nr","child_no","m_nev","so_straight","race_black","a.18-34"
"1520","m.feel_med","m.app_med","o_family","press_yes","r.lead_no","h.worry_ment","f.worry_providing","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_no","m_mar","so_gay","race_hisp","a.35-64"
"1521","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_nr","a.worry_both","s.worry_gen","emp_u.stud","ed_p.ugrad","inc_mid","child_no","m_nev","so_other","race_White","a.18-34"
"1522","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_p.ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.35-64"
"1523","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_perf","emp_ft","ed_hs","inc_mid","child_yes","m_mar","so_straight","race_White","a.18-34"
"1524","m.feel_med","m.app_med","o_society","press_yes","r.lead_no","h.worry_ment","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.stud","ed_p.ugrad","inc_low","child_no","m_nev","so_other","race_White","a.18-34"
"1525","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_no","m_nev","so_straight","race_White","a.18-34"
"1526","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_hisp","a.35-64"
"1527","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_both","s.worry_perf","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1528","m.feel_med","m.app_low","o_family","press_no","r.lead_no","h.worry_phys","f.worry_both","a.worry_phys","s.worry_gen","emp_ft","ed_hs","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1529","m.feel_high","m.app_high","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_assoc","inc_low","child_no","m_div","so_straight","race_hisp","a.35-64"
"1530","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_both","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.18-34"
"1531","m.feel_high","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1532","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_both","f.worry_nr","a.worry_both","s.worry_nr","emp_u.look","ed_ugrad","inc_mid","child_no","m_nev","so_straight","race_asian","a.35-64"
"1533","m.feel_high","m.app_high","o_family","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_both","emp_u.stud","ed_pgrad","inc_low","child_yes","m_mar","so_straight","race_White","a.18-34"
"1534","m.feel_high","m.app_no","o_family","press_no","r.lead_yes","h.worry_both","f.worry_personal","a.worry_nr","s.worry_nr","emp_u.look","ed_hs","inc_low","child_no","m_nev","so_straight","race_White","a.18-34"
"1535","m.feel_high","m.app_med","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_other","a.65+"
"1536","m.feel_low","m.app_low","o_society","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_mid","child_no","m_mar","so_gay","race_White","a.35-64"
"1537","m.feel_high","m.app_no","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_both","s.worry_gen","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1538","m.feel_low","m.app_no","o_both","press_yes","r.lead_no","h.worry_both","f.worry_personal","a.worry_both","s.worry_gen","emp_ft","ed_p.ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.18-34"
"1539","m.feel_high","m.app_high","o_family","press_yes","r.lead_yes","h.worry_ment","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_no.hs","inc_mid","child_yes","m_mar","so_straight","race_hisp","a.35-64"
"1540","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_perf","emp_ft","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
